Está muy claro el ortodoxo Daniel Martínez, se reunió con el Sr Presidente, con Mujica y con el Sr. Miranda, no hay lugar para moderados. #LoNuevoSeViene.
Daniel Martínez hablé de EE.UU. y ? Jeje . Cómo todos ellos aman la riqueza, el poder. Y acá "se viste de pobrecito". Ajjjjj asco! Cero honestidad.
"La fórmula no la va a definir Daniel Martínez. Si Carolina Cosse hubiera esta arriba del 30% la fórmula estaba definida, pero hoy es claramente sustituible", dijo Botinelli, aunque señaló que va a ser paritaria
Daniel Martinez quiere convencer a su hija para vice  pero quiere seguir viviendo en EEUU.
El que diga que no va a votar a Daniel Martínez que venga a hablar conmigo.
bueno pero ahora estan hablando de psicoanalisis en vez de daniel martinez creo que hice algo bueno.
Todo bien con Daniel Martínez pero yo la quería a ella y tenía tremenda ilusión...pero bueno el premio consuelo es el 4to.
Luis Lacalle Pou fue el candidato más votado de todos los partidos con 240.943 votos. En segundo lugar estuvo Daniel Martínez con 107.023 y en tercero Ernesto Talvi con 97.447. ¡Imponente votación de Luis Lacalle Pou!
DANIEL MARTINEZ PRESIDENTE
Pongámosle los "peros" que quieras (que son "internas no obligatorias", que la interna del FA estaba casi definida, etc, etc), pero Daniel Martinez sacó solo 15000 votos más que Sartori. Se puede seguir echándole la culpa a las Fake News o reconocer q Martinez es pésimo candidato
Y en las nacionales quién va a ser el que va a ir para que hagan mierda a Daniel Martínez?
Felicitaciones ing Daniel Martinez vamos arriba que vamos por 4to gobierno
Daniel Martínez ha sido capaz de arrimar gente de afuera, felicitaciones.
El Pepe, Daniel Martínez, Astori, se dieron vuelta como una tortilla, al confirmar AHORA que en Venezuela hay dictadura. Por los votos baila el mono.
Es para aplaudir de pie ....Organizaciones de izquierda de la región respaldaron candidatura de Daniel Martínez y Graciela Villar. Perdón por no entender la valentía de defender gente que subió la pobreza y la desocupación y desfinanció EL 🇺🇾.
Excelente presentación de la fórmula Daniel Martinez - Graciela Villar !! 👏🏻👏🏻 #Xun4FA ✌️❤️🇺🇾💪
Pelado chanta! Hace sólo 2 meses cuando una periodista le preguntó si lo que había en Venezuela era una dictadura contestó:”no te me pongas semántica” Digno candidato de la caterva de inmorales del FA. Ahora hay que preguntar a Daniel Martinez si mantiene lo que dijo de la URSS
A Cosse le falta carácter en su discurso. Daniel Martínez de por sí es una masa hablando y con Cosse se potencian. No dudo para nada de la capacidad de Carolina pero Villar tiene lo que ni Cosse ni Martínez tienen, una oratoria que mueve. Yo en esta lo banco al pelado
MI VOTO ES PARA EL PELADO HOY DANIEL MARTÍNEZ, FRENTE AMPLIO , Y LO ACAMPAÑA QUIEN???? LA VILLLAAAAAAAAAR LA VILLAR MI AMOOOOOOR VAMOS LA VILLAR MI AMOOOOOR LA CONCHA DE TU MADRE DERECHITO A UN GOBIERNO NEOLIBERAL
Daniel Martínez busca su compañera para Vicepresidenta en donde?.... Qué requiere?... Qué debe tener? El que le haga una aFAnosa APP se llena $$$ jaa
Incapaz nunca dije. Creo que están poniendo una desconocida para no tener otro sendic, para no dar flancos. Eso es desleal y me calienta porque Daniel Martínez hasta ahora venía 0 falta.
Si todos los deconocidos son como tabare ya te digo que graciela villar es en esta vice y el la otra candidata a presidenta,cualidades e inteligencia no le falta,algun dia mas temprano que tarde vamos a agradecer a Daniel martinez por haberla elegido ,guarden este tuit
en la intendencia desde que el FA la gana,y todos fuimos y la votamosa. Así que el que no esta de acuerdo con Daniel tiene las puertas abiertas para irse,entre ellos el pepe,fue el que le puso mas piedras  en el camino. VIVA EL FRENTE AMPLIO  VAMOS POR EL 4TO  CON DANIEL MARTINEZ
Daniel Martínez aprobó en 2007 el plan de inversiones que provocó en Ancap un déficit de U$S 800 MM, así lo afirmó el ex director de la empresa Juan Gómez; también llevó a la Intendencia a su endeudamiento actual que asciende a U$S 203 MM. Sin dudas, un gran administrador.
Por favor, no hostiguen a Daniel Martínez. Ya sufrió mucho en Miami cuando se enteró que no quedaba talle de la camisa Polo que tanto le gustaba, mientras su suplente en la Intendencia hablaba contra el consumismo que promueve Estados Unidos.
Si las próximas elecciones las gana Daniel Martínez (FA) cierro la cuenta de #Twitter y abro una en #Tinder   Todavía sigue con el servicio de guardar tuits estimado Sr.  ?
No cabe dudas de que Daniel Martínez abrio una cuenta en Tinder para buscar "candidata"
El compañero Daniel Martínez efectuó una muy amplia ronda de consulta, escucha e intercambio. Publica, porque así lo merecen l frenteamplistas. Las filtraciones y el manejo de nombres no se le pueden atribuir, asumo. Unámonos en trabajar por y para el 4FA
Ah si!!! Villar es la gran candidata a Vice de Daniel Martinez una vez la vi ayudar a cruzar la calle a un anciano #Uruguay se lo merece
A esta hora Daniel Martínez está de conversaciones con Pelusa Vera. Ampliaremos.
Mientras los pseudoprogres nos preocupamos por tecnicismos  y medimos izquierdismos, la derecha avanza. Mi objetivo, es el #4FA por un desarrollo equitativo del país, con Daniel Martínez mejor aún, con otro/a también, acompaño proyectos, no personas. #EnOctubreVotoFA
Jajajajaja ¿No podés refutar a Tabaré Vázquez? ¿Qué pasa, te duele la cola? No soy colorado, no hincho por ningún partido. Si voto a los Colorados es porque Lacalle Pou es un idiota y Daniel Martínez un inservible que no pudo ni con una ciudad.
DANIEL MARTÍNEZ PRESIDENTE SIGA MINTIENDO UD QUIERE OTRO MACRI O BOLSONARO PERO NO LO VAN A LOGRAR SIGA SU CAMINO
Que alegria la cara de daniel martinez
Daniel Martínez en conversaciones con Karina/Gaspar Gaspar/Karina
